,0,1,2
703,0.39607844,0.39607844,0.39607844
704,0.39607844,0.39607844,0.39607844
705,0.39215687,0.39215687,0.39215687
706,0.38039216,0.38039216,0.38039216
707,0.36862746,0.36862746,0.36862746
708,0.3647059,0.3647059,0.3647059
709,0.37254903,0.37254903,0.37254903
710,0.38431373,0.38431373,0.38431373
711,0.39215687,0.39215687,0.39215687
712,0.4117647,0.4117647,0.4117647
713,0.4392157,0.4392157,0.4392157
714,0.45490196,0.45490196,0.45490196
715,0.45882353,0.45882353,0.45882353
716,0.46666667,0.46666667,0.46666667
717,0.46666667,0.46666667,0.46666667
718,0.48235294,0.48235294,0.48235294
719,0.50980395,0.50980395,0.50980395
720,0.5254902,0.5254902,0.5254902
721,0.54509807,0.54509807,0.54509807
722,0.56078434,0.56078434,0.56078434
723,0.56078434,0.56078434,0.56078434
724,0.56078434,0.56078434,0.56078434
725,0.56078434,0.56078434,0.56078434
726,0.5647059,0.5647059,0.5647059
727,0.5647059,0.5647059,0.5647059
728,0.58431375,0.58431375,0.58431375
729,0.6117647,0.6117647,0.6117647
730,0.61960787,0.61960787,0.61960787
731,0.6392157,0.6392157,0.6392157
732,0.6509804,0.6509804,0.6509804
733,0.6627451,0.6627451,0.6627451
734,0.6901961,0.6901961,0.6901961
735,0.6784314,0.6784314,0.6784314
736,0.6627451,0.6627451,0.6627451
737,0.6745098,0.6745098,0.6745098
738,0.6901961,0.6901961,0.6901961
739,0.69411767,0.69411767,0.69411767
740,0.69411767,0.69411767,0.69411767
741,0.6901961,0.6901961,0.6901961
742,0.6862745,0.6862745,0.6862745
743,0.68235296,0.68235296,0.68235296
744,0.6901961,0.6901961,0.6901961
745,0.6784314,0.6784314,0.6784314
746,0.6666667,0.6666667,0.6666667
747,0.65882355,0.65882355,0.65882355
748,0.65882355,0.65882355,0.65882355
749,0.6666667,0.6666667,0.6666667
750,0.67058825,0.67058825,0.67058825
751,0.67058825,0.67058825,0.67058825
752,0.68235296,0.68235296,0.68235296
753,0.6901961,0.6901961,0.6901961
754,0.69803923,0.69803923,0.69803923
755,0.69803923,0.69803923,0.69803923
756,0.6862745,0.6862745,0.6862745
757,0.6745098,0.6745098,0.6745098
758,0.6666667,0.6666667,0.6666667
759,0.6627451,0.6627451,0.6627451
760,0.63529414,0.63529414,0.63529414
761,0.6313726,0.6313726,0.6313726
762,0.63529414,0.63529414,0.63529414
763,0.63529414,0.63529414,0.63529414
764,0.6117647,0.6117647,0.6117647
765,0.58431375,0.58431375,0.58431375
766,0.5921569,0.5921569,0.5921569
767,0.62352943,0.62352943,0.62352943
768,0.60784316,0.60784316,0.60784316
769,0.5882353,0.5882353,0.5882353
770,0.5803922,0.5803922,0.5803922
771,0.5921569,0.5921569,0.5921569
772,0.59607846,0.59607846,0.59607846
773,0.58431375,0.58431375,0.58431375
774,0.5764706,0.5764706,0.5764706
775,0.5803922,0.5803922,0.5803922
776,0.5529412,0.5529412,0.5529412
777,0.5529412,0.5529412,0.5529412
778,0.5568628,0.5568628,0.5568628
779,0.5647059,0.5647059,0.5647059
780,0.5686275,0.5686275,0.5686275
781,0.56078434,0.56078434,0.56078434
782,0.5411765,0.5411765,0.5411765
783,0.5294118,0.5294118,0.5294118
784,0.53333336,0.53333336,0.53333336
785,0.53333336,0.53333336,0.53333336
786,0.5294118,0.5294118,0.5294118
787,0.5254902,0.5254902,0.5254902
788,0.5137255,0.5137255,0.5137255
789,0.5019608,0.5019608,0.5019608
790,0.49019608,0.49019608,0.49019608
791,0.4862745,0.4862745,0.4862745
792,0.50980395,0.50980395,0.50980395
793,0.5058824,0.5058824,0.5058824
794,0.49411765,0.49411765,0.49411765
795,0.48235294,0.48235294,0.48235294
796,0.49019608,0.49019608,0.49019608
797,0.49803922,0.49803922,0.49803922
798,0.49411765,0.49411765,0.49411765
799,0.47843137,0.47843137,0.47843137
800,0.4627451,0.4627451,0.4627451
801,0.44705883,0.44705883,0.44705883
802,0.44313726,0.44313726,0.44313726
803,0.44705883,0.44705883,0.44705883
804,0.45882353,0.45882353,0.45882353
805,0.46666667,0.46666667,0.46666667
806,0.47843137,0.47843137,0.47843137
807,0.49019608,0.49019608,0.49019608
808,0.46666667,0.46666667,0.46666667
809,0.46666667,0.46666667,0.46666667
810,0.47843137,0.47843137,0.47843137
811,0.49019608,0.49019608,0.49019608
812,0.4862745,0.4862745,0.4862745
813,0.4627451,0.4627451,0.4627451
814,0.4509804,0.4509804,0.4509804
815,0.45490196,0.45490196,0.45490196
816,0.45882353,0.45882353,0.45882353
817,0.44313726,0.44313726,0.44313726
818,0.4392157,0.4392157,0.4392157
819,0.4509804,0.4509804,0.4509804
820,0.45490196,0.45490196,0.45490196
821,0.44705883,0.44705883,0.44705883
822,0.4392157,0.4392157,0.4392157
823,0.44313726,0.44313726,0.44313726
824,0.44313726,0.44313726,0.44313726
825,0.44313726,0.44313726,0.44313726
826,0.4392157,0.4392157,0.4392157
827,0.43137255,0.43137255,0.43137255
828,0.42745098,0.42745098,0.42745098
829,0.42352942,0.42352942,0.42352942
830,0.43137255,0.43137255,0.43137255
831,0.43529412,0.43529412,0.43529412
832,0.43137255,0.43137255,0.43137255
833,0.43529412,0.43529412,0.43529412
834,0.44313726,0.44313726,0.44313726
835,0.44313726,0.44313726,0.44313726
836,0.43137255,0.43137255,0.43137255
837,0.41568628,0.41568628,0.41568628
838,0.4117647,0.4117647,0.4117647
839,0.41568628,0.41568628,0.41568628
840,0.42352942,0.42352942,0.42352942
841,0.43529412,0.43529412,0.43529412
842,0.40392157,0.40392157,0.40392157
843,0.38431373,0.38431373,0.38431373
844,0.40784314,0.40784314,0.40784314
845,0.41568628,0.41568628,0.41568628
846,0.4117647,0.4117647,0.4117647
847,0.43137255,0.43137255,0.43137255
848,0.41960785,0.41960785,0.41960785
849,0.3882353,0.3882353,0.3882353
850,0.36862746,0.36862746,0.36862746
851,0.37254903,0.37254903,0.37254903
852,0.3764706,0.3764706,0.3764706
853,0.35686275,0.35686275,0.35686275
854,0.34117648,0.34117648,0.34117648
855,0.3372549,0.3372549,0.3372549
856,0.3372549,0.3372549,0.3372549
857,0.32941177,0.32941177,0.32941177
858,0.3254902,0.3254902,0.3254902
859,0.3254902,0.3254902,0.3254902
860,0.33333334,0.33333334,0.33333334
861,0.3372549,0.3372549,0.3372549
862,0.34117648,0.34117648,0.34117648
863,0.34117648,0.34117648,0.34117648
864,0.3647059,0.3647059,0.3647059
865,0.34901962,0.34901962,0.34901962
866,0.33333334,0.33333334,0.33333334
867,0.32941177,0.32941177,0.32941177
868,0.32156864,0.32156864,0.32156864
869,0.3137255,0.3137255,0.3137255
870,0.3137255,0.3137255,0.3137255
871,0.32156864,0.32156864,0.32156864
872,0.32156864,0.32156864,0.32156864
873,0.30980393,0.30980393,0.30980393
874,0.30588236,0.30588236,0.30588236
875,0.30588236,0.30588236,0.30588236
876,0.29411766,0.29411766,0.29411766
877,0.26666668,0.26666668,0.26666668
878,0.25882354,0.25882354,0.25882354
879,0.26666668,0.26666668,0.26666668
880,0.25882354,0.25882354,0.25882354
881,0.2627451,0.2627451,0.2627451
882,0.25882354,0.25882354,0.25882354
883,0.25490198,0.25490198,0.25490198
884,0.25490198,0.25490198,0.25490198
885,0.25882354,0.25882354,0.25882354
886,0.27058825,0.27058825,0.27058825
887,0.2784314,0.2784314,0.2784314
888,0.2509804,0.2509804,0.2509804
889,0.24313726,0.24313726,0.24313726
890,0.23529412,0.23529412,0.23529412
891,0.23137255,0.23137255,0.23137255
892,0.23137255,0.23137255,0.23137255
893,0.23137255,0.23137255,0.23137255
894,0.22352941,0.22352941,0.22352941
895,0.21960784,0.21960784,0.21960784
896,0.21568628,0.21568628,0.21568628
897,0.22745098,0.22745098,0.22745098
898,0.23529412,0.23529412,0.23529412
899,0.23137255,0.23137255,0.23137255
900,0.22352941,0.22352941,0.22352941
901,0.22352941,0.22352941,0.22352941
902,0.22352941,0.22352941,0.22352941
903,0.22745098,0.22745098,0.22745098
904,0.23529412,0.23529412,0.23529412
905,0.2627451,0.2627451,0.2627451
906,0.28235295,0.28235295,0.28235295
907,0.29411766,0.29411766,0.29411766
908,0.3137255,0.3137255,0.3137255
909,0.31764707,0.31764707,0.31764707
910,0.31764707,0.31764707,0.31764707
911,0.3372549,0.3372549,0.3372549
912,0.32941177,0.32941177,0.32941177
913,0.30980393,0.30980393,0.30980393
914,0.29411766,0.29411766,0.29411766
915,0.30588236,0.30588236,0.30588236
916,0.32156864,0.32156864,0.32156864
917,0.32941177,0.32941177,0.32941177
918,0.3254902,0.3254902,0.3254902
919,0.31764707,0.31764707,0.31764707
920,0.32156864,0.32156864,0.32156864
921,0.3254902,0.3254902,0.3254902
922,0.32941177,0.32941177,0.32941177
923,0.3254902,0.3254902,0.3254902
924,0.31764707,0.31764707,0.31764707
925,0.3137255,0.3137255,0.3137255
926,0.3137255,0.3137255,0.3137255
927,0.32156864,0.32156864,0.32156864
928,0.2901961,0.2901961,0.2901961
929,0.29411766,0.29411766,0.29411766
930,0.29411766,0.29411766,0.29411766
931,0.29411766,0.29411766,0.29411766
932,0.29803923,0.29803923,0.29803923
933,0.29803923,0.29803923,0.29803923
934,0.30588236,0.30588236,0.30588236
935,0.30980393,0.30980393,0.30980393
936,0.31764707,0.31764707,0.31764707
937,0.3137255,0.3137255,0.3137255
938,0.30980393,0.30980393,0.30980393
939,0.30980393,0.30980393,0.30980393
940,0.30980393,0.30980393,0.30980393
941,0.3137255,0.3137255,0.3137255
942,0.31764707,0.31764707,0.31764707
943,0.32156864,0.32156864,0.32156864
944,0.32941177,0.32941177,0.32941177
945,0.3254902,0.3254902,0.3254902
946,0.32156864,0.32156864,0.32156864
947,0.33333334,0.33333334,0.33333334
948,0.34509805,0.34509805,0.34509805
949,0.34901962,0.34901962,0.34901962
950,0.34117648,0.34117648,0.34117648
951,0.33333334,0.33333334,0.33333334
952,0.32941177,0.32941177,0.32941177
953,0.33333334,0.33333334,0.33333334
954,0.3372549,0.3372549,0.3372549
955,0.33333334,0.33333334,0.33333334
956,0.3254902,0.3254902,0.3254902
957,0.32156864,0.32156864,0.32156864
958,0.31764707,0.31764707,0.31764707
959,0.32156864,0.32156864,0.32156864
960,0.3372549,0.3372549,0.3372549
961,0.3372549,0.3372549,0.3372549
962,0.33333334,0.33333334,0.33333334
963,0.3254902,0.3254902,0.3254902
964,0.33333334,0.33333334,0.33333334
965,0.34117648,0.34117648,0.34117648
966,0.3372549,0.3372549,0.3372549
967,0.32156864,0.32156864,0.32156864
968,0.32156864,0.32156864,0.32156864
969,0.34117648,0.34117648,0.34117648
970,0.34509805,0.34509805,0.34509805
971,0.32941177,0.32941177,0.32941177
972,0.32156864,0.32156864,0.32156864
973,0.33333334,0.33333334,0.33333334
974,0.3372549,0.3372549,0.3372549
975,0.32941177,0.32941177,0.32941177
976,0.3372549,0.3372549,0.3372549
977,0.33333334,0.33333334,0.33333334
978,0.32941177,0.32941177,0.32941177
979,0.32941177,0.32941177,0.32941177
980,0.3254902,0.3254902,0.3254902
981,0.32941177,0.32941177,0.32941177
982,0.3529412,0.3529412,0.3529412
983,0.3764706,0.3764706,0.3764706
984,0.3882353,0.3882353,0.3882353
985,0.3764706,0.3764706,0.3764706
986,0.3529412,0.3529412,0.3529412
987,0.34901962,0.34901962,0.34901962
988,0.37254903,0.37254903,0.37254903
989,0.38039216,0.38039216,0.38039216
990,0.36862746,0.36862746,0.36862746
991,0.36862746,0.36862746,0.36862746
992,0.38431373,0.38431373,0.38431373
993,0.39215687,0.39215687,0.39215687
994,0.3882353,0.3882353,0.3882353
995,0.38039216,0.38039216,0.38039216
996,0.3882353,0.3882353,0.3882353
997,0.40392157,0.40392157,0.40392157
998,0.39607844,0.39607844,0.39607844
999,0.3764706,0.3764706,0.3764706
1000,0.3764706,0.3764706,0.3764706
1001,0.38039216,0.38039216,0.38039216
1002,0.38039216,0.38039216,0.38039216
1003,0.37254903,0.37254903,0.37254903
1004,0.37254903,0.37254903,0.37254903
1005,0.3882353,0.3882353,0.3882353
1006,0.40784314,0.40784314,0.40784314
1007,0.4117647,0.4117647,0.4117647
1008,0.42352942,0.42352942,0.42352942
1009,0.43529412,0.43529412,0.43529412
1010,0.40784314,0.40784314,0.40784314
1011,0.39215687,0.39215687,0.39215687
1012,0.41568628,0.41568628,0.41568628
1013,0.41568628,0.41568628,0.41568628
1014,0.39215687,0.39215687,0.39215687
1015,0.39607844,0.39607844,0.39607844
1016,0.40784314,0.40784314,0.40784314
1017,0.4,0.4,0.4
1018,0.4117647,0.4117647,0.4117647
1019,0.43529412,0.43529412,0.43529412
1020,0.42745098,0.42745098,0.42745098
1021,0.4,0.4,0.4
1022,0.39215687,0.39215687,0.39215687
1023,0.4117647,0.4117647,0.4117647
